"id","name","code","referentiecode","account_type","chart_template_id/id","tag_ids/id","reconcile"
"1002040","Beleggingsrekening","1002040","BLimBanBel","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1002000","False"
"1002060","G-rekening","1002060","BLimBanGrb","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1002000","False"
"1002050","Internetrekening","1002050","BLimBanInb","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1002000","False"
"1002070","(Bedrijfs)spaarrekening","1002070","BLimBanSpa","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1002000","False"
"1003010","Stortingen onderweg","1003010","BLimKruSto","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1003000","True"
"1003015","Tussenrekening kluis","1003015","BLimKruKlu","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1003000","True"
"1003020","PIN betalingen","1003020","BLimKruPib","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1003000","True"
"1003030","Creditcard afrekening","1003030","BLimKruCra","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1003000","True"
"1003040","Wissels en cheques","1003040","BLimKruWec","asset_cash","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_1003000","True"
"0501010","Normale aandelen","0501010","BEivGokGea","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0501000","False"
"0501040","Preferente aandelen","0501040","BEivGokPra","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0501000","False"
"0501050","Prioriteitsaandelen","0501050","BEivGokPri","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0501000","False"
"0501070","Certificaten van aandelen","0501070","BEivGokCva","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0501000","False"
"0501030","Stemrechtloze aandelen","0501030","BEivGokZea","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0501000","False"
"0501020","Winstrechtloze aandelen","0501020","BEivGokWia","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0501000","False"
"0501080","Eigen aandelen","0501080","BEivGokEia","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0501000","False"
"0509050","Stichtingskapitaal","0509050","BEivSevSti","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509049","False"
"0509060","Verenigingskapitaal","0509060","BEivSevVnk","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509049","False"
"0509065","Kapitaal participatie coöperatie","0509065","BEivSevCoo","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509049","False"
"0509070","Commanditair kapitaal","0509070","BEivCokCok","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509069","False"
"0502010","Agioreserve","0502010","BEivAgiAgi","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0502000","False"
"0503010","Herwaarderingsreserve","0503010","BEivHerHew","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0503000","False"
"0504010","Negatieve bijschrijvingsreserve als gevolg van de omrekening van het aandelenkapitaal van een naamloze vennootschap naar de euro","0504010","BEivWerNba","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0504020","Niet-uitkeerbare reserve als gevolg van de omrekening van het aandelenkapitaal van een naamloze vennootschap naar de euro","0504020","BEivWerRla","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0504030","Wettelijke reserve voor inbreng in natura","0504030","BEivWerRvi","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0504040","Wettelijke reserve voor financiering van transacties in eigen aandelen","0504040","BEivWerRvl","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0504050","Wettelijke reserve voor geactiveerde kosten van oprichting en uitgifte van aandelen","0504050","BEivWerRvg","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0504060","Wettelijke reserve voor geactiveerde kosten van ontwikkeling","0504060","BEivWerRgk","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0504070","Wettelijke reserve deelnemingen","0504070","BEivWerRed","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0504080","Wettelijke reserve omrekeningsverschillen","0504080","BEivWerRvo","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0504090","Reserve omrekeningsverschillen","0504090","BEivWerKoe","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0504000","False"
"0505030","Statutaire reserve","0505030","BEivStrStr","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0505000","False"
"0507020","Bestemmingsfondsen","0507020","BEivBefBef","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0507000","False"
"0505020","Bestemmingsreserve","0505020","BEivBerBer","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0505019","False"
"0507110","Financiële instrumenten op basis van juridische vorm geclassificeerd als eigen vermogen","0507110","BEivFijFij","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0507100","False"
"0506001","Algemene reserve","0506001","BEivOvrAlr","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0506000","False"
"0506005","Overige reserves","0506005","BEivOvrOrs","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0506000","False"
"0506006","Continuïteitsreserve","0506006","BEivOvrCor","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0506000","False"
"0506010","Niet verdeelde winst","0506010","BEivOreOvw","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0506009","False"
"0506020","Resultaat van het boekjaar","0506020","BEivOreRvh","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0506009","False"
"0506030","Voorgestelde bedrag aan dividenduitkeringen aan houders van eigenvermogensinstrumenten (geclassificeerd als eigen vermogen)","0506030","BEivOreVde","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0506009","False"
"0506040","Uit te keren preferent dividend die in mindering wordt gebracht op het resultaat na belastingen","0506040","BEivOreUpd","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0506009","False"
"0509010","Ondernemingsvermogen exclusief fiscale reserves fiscaal","0509010","BEivKapOnd","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509000","False"
"0509030","Privé-stortingen","0509030","BEivKapPrs","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509000","False"
"0509040","Privé-opnamen","0509040","BEivKapPro","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509000","False"
"0509041","Privé-onttrekking contanten ","0509041","BEivKapPoc","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509000","False"
"0509042","Privé-onttrekking in natura en goederen","0509042","BEivKapPng","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509000","False"
"0509043","Privé-belastingen","0509043","BEivKapPbe","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509000","False"
"0509044","Privé-premies ","0509044","BEivKapPpr","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509000","False"
"0509110","Ondernemingsvermogen exclusief fiscale reserves fiscaal","0509110","BEivKa2Ond","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509100","False"
"0509130","Privé-stortingen firmant 2","0509130","BEivKa2Prs","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509100","False"
"0509140","Privé-opnamen firmant 2","0509140","BEivKa2Pro","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509100","False"
"0509150","Privé-onttrekking contanten firmant 2 ","0509150","BEivKa2Poc","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509100","False"
"0509160","Privé-onttrekking in natura en goederen firmant 2","0509160","BEivKa2Png","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509100","False"
"0509170","Privé-belastingen firmant 2","0509170","BEivKa2Pbe","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509100","False"
"0509180","Privé-premies firmant 2 ","0509180","BEivKa2Ppr","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509100","False"
"0509210","Ondernemingsvermogen exclusief fiscale reserves fiscaal","0509210","BEivKa3Ond","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509200","False"
"0509230","Privé-stortingen firmant 3","0509230","BEivKa3Prs","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509200","False"
"0509240","Privé-opnamen firmant 3","0509240","BEivKa3Pro","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509200","False"
"0509250","Privé-onttrekking contanten firmant 3 ","0509250","BEivKa3Poc","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509200","False"
"0509260","Privé-onttrekking in natura en goederen firmant 3","0509260","BEivKa3Png","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509200","False"
"0509270","Privé-belastingen firmant 3","0509270","BEivKa3Pbe","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509200","False"
"0509280","Privé-premies firmant 3 ","0509280","BEivKa3Ppr","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509200","False"
"0509310","Ondernemingsvermogen exclusief fiscale reserves fiscaal","0509310","BEivKa4Ond","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509300","False"
"0509330","Privé-stortingen firmant 4","0509330","BEivKa4Prs","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509300","False"
"0509340","Privé-opnamen firmant 4","0509340","BEivKa4Pro","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509300","False"
"0509350","Privé-onttrekking contanten firmant 4","0509350","BEivKa4Poc","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509300","False"
"0509360","Privé-onttrekking in natura en goederen firmant 4","0509360","BEivKa4Png","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509300","False"
"0509370","Privé-belastingen firmant 4","0509370","BEivKa4Pbe","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509300","False"
"0509380","Privé-premies firmant 4","0509380","BEivKa4Ppr","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509300","False"
"0509410","Ondernemingsvermogen exclusief fiscale reserves fiscaal","0509410","BEivKa5Ond","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509400","False"
"0509430","Privé-stortingen firmant 5","0509430","BEivKa5Prs","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509400","False"
"0509440","Privé-opnamen firmant 5","0509440","BEivKa5Pro","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509400","False"
"0509450","Privé-onttrekking contanten firmant 5","0509450","BEivKa5Poc","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509400","False"
"0509460","Privé-onttrekking in natura en goederen firmant 5","0509460","BEivKa5Png","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509400","False"
"0509470","Privé-belastingen firmant 5","0509470","BEivKa5Pbe","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509400","False"
"0509480","Privé-premies firmant 5","0509480","BEivKa5Ppr","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509400","False"
"0509080","Informeel kapitaal","0509080","BEivOkcInk","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509079","False"
"0510050","Kosten egalisatiereserve fiscaal","0510050","BEivOkcKeg","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0509079","False"
"0510020","Herinvesteringsreserve fiscaal","0510020","BEivFirHer","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0510000","False"
"0510010","Fiscale oudedagsreserve","0510010","BEivFirFor","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0510000","False"
"0510030","Opwaarderingsreserve","0510030","BEivFirOpw","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0510000","False"
"0510040","Reserve assurantie eigen risico","0510040","BEivFirRae","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0510000","False"
"0510060","Exportreserve","0510060","BEivFirExp","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0510000","False"
"0510070","Risicoreserve","0510070","BEivFirRis","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0510000","False"
"0510080","Terugkeerreserve","0510080","BEivFirTer","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0510000","False"
"0510090","Overige fiscale reserves","0510090","BEivFirOfr","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0510000","False"
"0508010","Aandeel van derden","0508010","BEivAvdAvd","equity","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0508000","False"
"0601010","Egalisatierekening","0601010","BEgaEgaEga","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0601000","False"
"0701010","Voorziening voor pensioenen directie in eigen beheer","0701010","BVrzVvpVpd","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0701000","False"
"0701020","Backserviceverplichting","0701020","BVrzVvpBac","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0701000","False"
"0702010","Voorziening voor latente belastingverplichtingen","0702010","BVrzVvbVlb","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0702000","False"
"0702020","Voorziening voor belastingen","0702020","BVrzVvbVvb","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0702000","False"
"0704020","Voorziening voor herstelkosten","0704020","BVrzOvzVhe","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704030","Voorziening voor opruiming van aanwezige milieuvervuiling","0704030","BVrzOvzVvo","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704040","Voorziening uit hoofde van claims, geschillen en rechtsgedingen","0704040","BVrzOvzVuc","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0703010","Voorziening voor groot onderhoud","0703010","BVrzOvzVvg","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704050","Voorziening voor verwijderingsverplichtingen","0704050","BVrzOvzVwp","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704060","Voorziening voor verlieslatende contracten","0704060","BVrzOvzVlc","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704070","Voorziening in verband met reorganisaties","0704070","BVrzOvzVir","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704080","Voorziening in verband met deelnemingen","0704080","BVrzOvzVid","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704010","Garantievoorziening","0704010","BVrzOvzGar","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704090","Jubileumvoorziening","0704090","BVrzOvzJub","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704100","Voorziening voor verzekering van arbeidsongeschiktheidsrisico's","0704100","BVrzOvzArb","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704120","Overige voorzieningen","0704120","BVrzOvzOvz","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704140","Voorziening onroerende zaken in ontwikkeling","0704140","BVrzOvzOio","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704150","Voorziening onroerende zaken in ontwikkeling voor verkoop","0704150","BVrzOvzOiv","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704160","Loopbaan begeleiding voorziening","0704160","BVrzOvzLob","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704170","Voorziening voor verzekering van ziekte of arbeidsongeschiktheid","0704170","BVrzOvzZoa","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704180","Voorziening uit hoofde van personeelsbeloningen","0704180","BVrzOvzUhp","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704190","Voorziening uit hoofde van op aandelen gebaseerde betalingen","0704190","BVrzOvzAgb","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704191","Voorziening voor verplichtingen uit hoofde van ziekte of arbeidsongeschiktheid","0704191","BVrzOvzVza","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704000","False"
"0704175","Voorziening voor onrendabele investeringen en herstructureringen","0704175","BVrzOihOrt","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0704174","False"
"0801010","Hoofdsom achtergestelde schulden","0801010","BLasAclAll","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0801000","False"
"0801020","Cumulatieve aflossingen achtergestelde schulden","0801020","BLasAclCla","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0801000","False"
"0802010","Hoofdsom converteerbare leningen","0802010","BLasColCll","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0802000","False"
"0802020","Cumulatieve aflossingen converteerbare leningen","0802020","BLasColCla","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0802000","False"
"0803010","Hoofdsom andere obligaties en onderhandse leningen","0803010","BLasAoeAol","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0803000","False"
"0803020","Cumulatieve aflossingen andere obligaties en onderhandse leningen","0803020","BLasAoeCla","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0803000","False"
"0804010","Hoofdsom financiële lease verplichtingen","0804010","BLasFlvFlv","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0804000","False"
"0804020","Cumulatieve aflossingen financiële lease verplichtingen","0804020","BLasFlvCla","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0804000","False"
"0805010","Hoofdsom hypotheken","0805010","BLasSakHvl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805015","Cumulatieve aflossingen hypotheken","0805015","BLasSakCla","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805020","Hoofdsom financieringen","0805020","BLasSakFvl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805025","Cumulatieve aflossingen financieringen","0805025","BLasSakFca","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805030","Hoodsom leningen","0805030","BLasSakLvl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805035","Cumulatieve aflossingen leningen","0805035","BLasSakLca","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805040","Hoofdsom overige schulden aan kredietinstellingen","0805040","BLasSakOvl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805045","Cumulatieve aflossingen overige schulden aan kredietinstellingen","0805045","BLasSakOca","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805050","Hoofdsom schulden van kredietinstellingen geborgd door WSW","0805050","BLasSakWsl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805055","Cumulatieve aflossingen schulden van kredietinstellingen geborgd door WSW","0805055","BLasSakWsa","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805060","Hoofdsom schulden van kredietinstellingen gegarandeerd door overheden","0805060","BLasSakGol","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805065","Cumulatieve aflossingen schulden van kredietinstellingen gegarandeerd door overheden","0805065","BLasSakGoa","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805070","Hoofdsom obligolening van kredietinstellingen geborgd door WSW","0805070","BLasSakObl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0805075","Cumulatieve aflossingen obligolening van kredietinstellingen geborgd door WSW","0805075","BLasSakOba","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0805000","False"
"0806060","Hoofdsom ontvangen vooruitbetalingen op bestellingen","0806060","BLasVobVob","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806059","False"
"0806061","Cumulatieve aflossingen ontvangen vooruitbetalingen op bestellingen","0806061","BLasVobVoc","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806059","False"
"0806070","Hoofdsom schulden aan leveranciers en handelskredieten","0806070","BLasSalSal","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806069","False"
"0806071","Cumulatieve aflossingen schulden aan leveranciers en handelskredieten","0806071","BLasSalSac","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806069","False"
"0806080","Hoofdsom te betalen wissels en cheques","0806080","BLasTbwTbw","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806079","False"
"0806081","Cumulatieve aflossingen te betalen wissels en cheques","0806081","BLasTbwTbc","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806079","False"
"0806010","Hoofdsom schulden aan groepsmaatschappijen","0806010","BLasSagHoo","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806009","False"
"0806015","Aflossingen schulden aan groepsmaatschappijen","0806015","BLasSagAfl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806009","False"
"0806020","Hoofdsom schulden aan overige verbonden maatschappijen","0806020","BLasSaoHoo","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806019","False"
"0806025","Aflossingen schulden aan overige verbonden maatschappijen","0806025","BLasSaoAfl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806019","False"
"0806030","Hoofdsom schulden aan participanten en aan maatschappijen waarin wordt deelgenomen","0806030","BLasSapHoo","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806029","False"
"0806035","Aflossingen schulden aan participanten en aan maatschappijen waarin wordt deelgenomen","0806035","BLasSapAfl","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806029","False"
"0806040","Hoofdsom belastingen en premies sociale verzekeringen","0806040","BLasBepBep","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806039","False"
"0806041","Cumulatieve aflossingen belastingen en premies sociale verzekeringen","0806041","BLasBepBec","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806039","False"
"0806045","Hoofdsom schulden uit hoofde van belastingen","0806045","BLasSuhSuh","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806044","False"
"0806046","Cumulatieve aflossingen schulden uit hoofde van belastingen","0806046","BLasSuhSuc","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806044","False"
"0806050","Hoofdsom schulden ter zake van pensioenen","0806050","BLasStzStz","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806049","False"
"0806051","Cumulatieve aflossingen schulden ter zake van pensioenen","0806051","BLasStzStc","liability_non_current","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_0806049","False"
